experiment_run_id,manifest_id,source_git_commit,method,episode_id,seed,first_attempt_index,second_decision_index,first_verification_status,second_decision_required,selected_second_skill,decision_reason,oracle_tie,second_verification_status,final_accepted,incremental_recovery,alternative_second_accepted,any_second_candidate_accepted,harmful_second_selection,missed_recoverable_abstention,second_attempt_requested,initial_steps,probe_steps,first_verification_steps,second_verification_steps,total_online_environment_steps
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,47,2896,25,0,ACCEPTED,False,ABSTAIN,evaluator_only_counterfactual_oracle,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,85,0,649
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,52,2901,26,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,196,0,760
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,52,2901,26,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,196,0,760
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,52,2901,26,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,196,0,760
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,52,2901,26,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,196,0,760
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,52,2901,26,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,196,0,760
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,52,2901,26,0,ACCEPTED,False,ABSTAIN,evaluator_only_counterfactual_oracle,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,196,0,760
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,55,2904,27,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,105,0,669
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,55,2904,27,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,105,0,669
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,55,2904,27,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,105,0,669
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,55,2904,27,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,105,0,669
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,55,2904,27,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,105,0,669
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,55,2904,27,0,ACCEPTED,False,ABSTAIN,evaluator_only_counterfactual_oracle,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,105,0,669
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,57,2906,28,13,REJECTED,True,ABSTAIN,single_attempt_protocol_stop,False,NOT_EXECUTED,False,False,False,True,False,True,False,500,64,500,0,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,57,2906,28,13,REJECTED,True,INDEPENDENT_STOCHASTIC_RETRY,second_attempt_selected_from_rejected_feedback,False,ACCEPTED,True,True,True,True,False,False,True,500,64,500,79,1143
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,57,2906,28,13,REJECTED,True,BOUNDED_PLANAR_COMPENSATION,second_attempt_selected_from_rejected_feedback,False,ACCEPTED,True,True,True,True,False,False,True,500,64,500,93,1157
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,57,2906,28,13,REJECTED,True,BOUNDED_PLANAR_COMPENSATION,second_attempt_selected_from_rejected_feedback,False,ACCEPTED,True,True,True,True,False,False,True,500,64,500,93,1157
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,57,2906,28,13,REJECTED,True,ABSTAIN,rejected_feedback_abstain_to_save_cost,False,NOT_EXECUTED,False,False,False,True,False,True,False,500,64,500,0,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,57,2906,28,13,REJECTED,True,INDEPENDENT_STOCHASTIC_RETRY,evaluator_only_counterfactual_oracle,False,ACCEPTED,True,True,True,True,False,False,True,500,64,500,79,1143
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,58,2907,29,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,148,0,712
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,58,2907,29,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,148,0,712
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,58,2907,29,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,148,0,712
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,58,2907,29,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,148,0,712
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,58,2907,29,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,148,0,712
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,58,2907,29,0,ACCEPTED,False,ABSTAIN,evaluator_only_counterfactual_oracle,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,148,0,712
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,59,2908,30,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,133,0,697
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,59,2908,30,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,133,0,697
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,59,2908,30,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,133,0,697
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,59,2908,30,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,133,0,697
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,59,2908,30,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,133,0,697
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,59,2908,30,0,ACCEPTED,False,ABSTAIN,evaluator_only_counterfactual_oracle,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,133,0,697
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,61,2910,31,14,INCONCLUSIVE,True,ABSTAIN,single_attempt_protocol_stop,False,NOT_EXECUTED,False,False,False,True,False,True,False,500,64,500,0,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,61,2910,31,14,INCONCLUSIVE,True,INDEPENDENT_STOCHASTIC_RETRY,second_attempt_selected_from_inconclusive_feedback,False,ACCEPTED,True,True,False,True,False,False,True,500,64,500,120,1184
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,61,2910,31,14,INCONCLUSIVE,True,BOUNDED_PLANAR_COMPENSATION,second_attempt_selected_from_inconclusive_feedback,False,REJECTED,False,False,True,True,True,False,True,500,64,500,500,1564
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,61,2910,31,14,INCONCLUSIVE,True,INDEPENDENT_STOCHASTIC_RETRY,second_attempt_selected_from_inconclusive_feedback,False,ACCEPTED,True,True,False,True,False,False,True,500,64,500,120,1184
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,61,2910,31,14,INCONCLUSIVE,True,INDEPENDENT_STOCHASTIC_RETRY,second_attempt_selected_from_inconclusive_feedback,False,ACCEPTED,True,True,False,True,False,False,True,500,64,500,120,1184
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,61,2910,31,14,INCONCLUSIVE,True,INDEPENDENT_STOCHASTIC_RETRY,evaluator_only_counterfactual_oracle,False,ACCEPTED,True,True,False,True,False,False,True,500,64,500,120,1184
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,62,2911,32,15,REJECTED,True,ABSTAIN,single_attempt_protocol_stop,False,NOT_EXECUTED,False,False,False,True,False,True,False,500,64,500,0,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,62,2911,32,15,REJECTED,True,INDEPENDENT_STOCHASTIC_RETRY,second_attempt_selected_from_rejected_feedback,False,ACCEPTED,True,True,True,True,False,False,True,500,64,500,76,1140
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,62,2911,32,15,REJECTED,True,BOUNDED_PLANAR_COMPENSATION,second_attempt_selected_from_rejected_feedback,False,ACCEPTED,True,True,True,True,False,False,True,500,64,500,80,1144
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,62,2911,32,15,REJECTED,True,BOUNDED_PLANAR_COMPENSATION,second_attempt_selected_from_rejected_feedback,False,ACCEPTED,True,True,True,True,False,False,True,500,64,500,80,1144
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,62,2911,32,15,REJECTED,True,ABSTAIN,rejected_feedback_abstain_to_save_cost,False,NOT_EXECUTED,False,False,False,True,False,True,False,500,64,500,0,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,62,2911,32,15,REJECTED,True,BOUNDED_PLANAR_COMPENSATION,evaluator_only_counterfactual_oracle,False,ACCEPTED,True,True,True,True,False,False,True,500,64,500,80,1144
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,65,2914,33,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,66,0,630
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,65,2914,33,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,66,0,630
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,65,2914,33,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,66,0,630
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,65,2914,33,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,66,0,630
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,65,2914,33,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,66,0,630
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,65,2914,33,0,ACCEPTED,False,ABSTAIN,evaluator_only_counterfactual_oracle,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,66,0,630
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,66,2915,34,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,105,0,669
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,66,2915,34,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,105,0,669
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,66,2915,34,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,105,0,669
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,66,2915,34,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,105,0,669
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,66,2915,34,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,105,0,669
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,66,2915,34,0,ACCEPTED,False,ABSTAIN,evaluator_only_counterfactual_oracle,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,105,0,669
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,68,2917,35,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,137,0,701
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,68,2917,35,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,137,0,701
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,68,2917,35,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,137,0,701
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,68,2917,35,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,137,0,701
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,68,2917,35,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,137,0,701
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,68,2917,35,0,ACCEPTED,False,ABSTAIN,evaluator_only_counterfactual_oracle,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,137,0,701
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,69,2918,36,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,78,0,642
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,69,2918,36,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,78,0,642
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,69,2918,36,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,78,0,642
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,69,2918,36,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,78,0,642
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,69,2918,36,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,78,0,642
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,69,2918,36,0,ACCEPTED,False,ABSTAIN,evaluator_only_counterfactual_oracle,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,78,0,642
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,71,2920,37,16,REJECTED,True,ABSTAIN,single_attempt_protocol_stop,False,NOT_EXECUTED,False,False,False,False,False,False,False,500,64,500,0,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,71,2920,37,16,REJECTED,True,INDEPENDENT_STOCHASTIC_RETRY,second_attempt_selected_from_rejected_feedback,False,INCONCLUSIVE,False,False,False,False,False,False,True,500,64,500,500,1564
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,71,2920,37,16,REJECTED,True,BOUNDED_PLANAR_COMPENSATION,second_attempt_selected_from_rejected_feedback,False,REJECTED,False,False,False,False,False,False,True,500,64,500,500,1564
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,71,2920,37,16,REJECTED,True,BOUNDED_PLANAR_COMPENSATION,second_attempt_selected_from_rejected_feedback,False,REJECTED,False,False,False,False,False,False,True,500,64,500,500,1564
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,71,2920,37,16,REJECTED,True,ABSTAIN,rejected_feedback_abstain_to_save_cost,False,NOT_EXECUTED,False,False,False,False,False,False,False,500,64,500,0,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,71,2920,37,16,REJECTED,True,INDEPENDENT_STOCHASTIC_RETRY,evaluator_only_counterfactual_oracle,False,INCONCLUSIVE,False,False,False,False,False,False,True,500,64,500,500,1564
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,72,2921,38,17,INCONCLUSIVE,True,ABSTAIN,single_attempt_protocol_stop,False,NOT_EXECUTED,False,False,False,True,False,True,False,500,64,500,0,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,72,2921,38,17,INCONCLUSIVE,True,INDEPENDENT_STOCHASTIC_RETRY,second_attempt_selected_from_inconclusive_feedback,False,ACCEPTED,True,True,True,True,False,False,True,500,64,500,64,1128
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,72,2921,38,17,INCONCLUSIVE,True,BOUNDED_PLANAR_COMPENSATION,second_attempt_selected_from_inconclusive_feedback,False,ACCEPTED,True,True,True,True,False,False,True,500,64,500,339,1403
